run,generation_method,prompt,range_min,range_max,response,raw_response,is_valid,normalized_response,range_size
199,gemma-2-9b-it,"Generate a random number between -863 and 557. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-863,557,429.0,429.0,True,0.9098591549295775,1420
0,python-random,,0,100,63.942679845788376,,True,0.6394267984578837,100
1,python-random,,0,100,2.5010755222666936,,True,0.025010755222666936,100
2,python-random,,0,100,27.502931836911927,,True,0.27502931836911926,100
3,python-random,,0,100,22.321073814882276,,True,0.22321073814882275,100
4,python-random,,0,100,73.64712141640123,,True,0.7364712141640123,100
5,python-random,,0,100,67.66994874229113,,True,0.6766994874229113,100
6,python-random,,0,100,89.21795677048453,,True,0.8921795677048453,100
7,python-random,,0,100,8.693883262941615,,True,0.08693883262941615,100
8,python-random,,0,100,42.192181968527045,,True,0.4219218196852704,100
9,python-random,,0,100,2.9797219438070344,,True,0.029797219438070344,100
10,python-random,,0,100,21.863797480360336,,True,0.21863797480360336,100
11,python-random,,0,100,50.53552881033624,,True,0.5053552881033624,100
12,python-random,,0,100,2.6535969683863625,,True,0.026535969683863625,100
13,python-random,,0,100,19.88376506866485,,True,0.1988376506866485,100
14,python-random,,0,100,64.98844377795233,,True,0.6498844377795233,100
15,python-random,,0,100,54.49414806032167,,True,0.5449414806032167,100
16,python-random,,0,100,22.044062204069668,,True,0.22044062204069667,100
17,python-random,,0,100,58.92656838759087,,True,0.5892656838759087,100
18,python-random,,0,100,80.94304566778267,,True,0.8094304566778266,100
19,python-random,,0,100,0.6498759678061017,,True,0.006498759678061017,100
20,python-random,,0,100,80.58192518328079,,True,0.8058192518328079,100
21,python-random,,0,100,69.81393949882269,,True,0.6981393949882269,100
22,python-random,,0,100,34.02505165179919,,True,0.3402505165179919,100
23,python-random,,0,100,15.547949981178155,,True,0.15547949981178155,100
24,python-random,,0,100,95.72130722067811,,True,0.9572130722067811,100
25,python-random,,0,100,33.65945451126267,,True,0.3365945451126267,100
26,python-random,,0,100,9.27458433801479,,True,0.09274584338014791,100
27,python-random,,0,100,9.6716376833464,,True,0.096716376833464,100
28,python-random,,0,100,84.74943663474598,,True,0.8474943663474598,100
29,python-random,,0,100,60.37260313668911,,True,0.6037260313668911,100
30,python-random,,0,100,80.71282732743802,,True,0.8071282732743802,100
31,python-random,,0,100,72.9731786693818,,True,0.729731786693818,100
32,python-random,,0,100,53.62280914547007,,True,0.5362280914547007,100
33,python-random,,0,100,97.31157639793706,,True,0.9731157639793706,100
34,python-random,,0,100,37.853437720835345,,True,0.3785343772083534,100
35,python-random,,0,100,55.2040631273227,,True,0.552040631273227,100
36,python-random,,0,100,82.94046642529949,,True,0.8294046642529949,100
37,python-random,,0,100,61.85197523642461,,True,0.6185197523642461,100
38,python-random,,0,100,86.17069003107773,,True,0.8617069003107772,100
39,python-random,,0,100,57.735214525676206,,True,0.577352145256762,100
40,python-random,,0,100,70.45718362149235,,True,0.7045718362149235,100
41,python-random,,0,100,4.5824383655662215,,True,0.045824383655662215,100
42,python-random,,0,100,22.789827565154685,,True,0.22789827565154686,100
43,python-random,,0,100,28.938796360210716,,True,0.28938796360210717,100
44,python-random,,0,100,7.9791976923627495,,True,0.0797919769236275,100
45,python-random,,0,100,23.27908863610302,,True,0.23279088636103018,100
46,python-random,,0,100,10.100142940972912,,True,0.10100142940972912,100
47,python-random,,0,100,27.79736031100921,,True,0.2779736031100921,100
48,python-random,,0,100,63.56844442644002,,True,0.6356844442644002,100
49,python-random,,0,100,36.48321789700842,,True,0.36483217897008424,100
50,python-random,,0,100,37.018096711688266,,True,0.37018096711688264,100
51,python-random,,0,100,20.95070307714877,,True,0.2095070307714877,100
52,python-random,,0,100,26.697782204911334,,True,0.26697782204911336,100
53,python-random,,0,100,93.6654587712494,,True,0.9366545877124941,100
54,python-random,,0,100,64.80353852465936,,True,0.6480353852465935,100
55,python-random,,0,100,60.913100566698816,,True,0.6091310056669882,100
56,python-random,,0,100,17.1138648198097,,True,0.171138648198097,100
57,python-random,,0,100,72.91267979503492,,True,0.7291267979503492,100
58,python-random,,0,100,16.34024937619284,,True,0.1634024937619284,100
59,python-random,,0,100,37.94554417576478,,True,0.3794554417576478,100
60,python-random,,0,100,98.95233506365952,,True,0.9895233506365951,100
61,python-random,,0,100,63.999975985409286,,True,0.6399997598540929,100
62,python-random,,0,100,55.694974377464625,,True,0.5569497437746462,100
63,python-random,,0,100,68.46142509898746,,True,0.6846142509898746,100
64,python-random,,0,100,84.28519201898096,,True,0.8428519201898097,100
65,python-random,,0,100,77.59999115462448,,True,0.7759999115462448,100
66,python-random,,0,100,22.904807196410438,,True,0.22904807196410437,100
67,python-random,,0,100,3.210024390403776,,True,0.03210024390403776,100
68,python-random,,0,100,31.54530480590819,,True,0.3154530480590819,100
69,python-random,,0,100,26.774087597570272,,True,0.26774087597570273,100
70,python-random,,0,100,21.098284358632647,,True,0.21098284358632646,100
71,python-random,,0,100,94.29097143350545,,True,0.9429097143350544,100
72,python-random,,0,100,87.63676264726689,,True,0.876367626472669,100
73,python-random,,0,100,31.467788079847793,,True,0.3146778807984779,100
74,python-random,,0,100,65.543866529488,,True,0.65543866529488,100
75,python-random,,0,100,39.56319010606643,,True,0.3956319010606643,100
76,python-random,,0,100,91.45475897405436,,True,0.9145475897405436,100
77,python-random,,0,100,45.88518525873988,,True,0.4588518525873988,100
78,python-random,,0,100,26.488016649805246,,True,0.26488016649805246,100
79,python-random,,0,100,24.662750769398343,,True,0.24662750769398342,100
80,python-random,,0,100,56.13681341631508,,True,0.5613681341631508,100
81,python-random,,0,100,26.274160852293527,,True,0.26274160852293527,100
82,python-random,,0,100,58.45859902235405,,True,0.5845859902235405,100
83,python-random,,0,100,89.78228836024769,,True,0.8978228836024769,100
84,python-random,,0,100,39.940050514039726,,True,0.39940050514039727,100
85,python-random,,0,100,21.932075915728333,,True,0.21932075915728333,100
86,python-random,,0,100,99.75376064951102,,True,0.9975376064951103,100
87,python-random,,0,100,50.95262936764645,,True,0.5095262936764645,100
88,python-random,,0,100,9.090941217379388,,True,0.09090941217379388,100
89,python-random,,0,100,4.711637542473457,,True,0.04711637542473457,100
90,python-random,,0,100,10.964913035065916,,True,0.10964913035065915,100
91,python-random,,0,100,62.744604170309,,True,0.62744604170309,100
92,python-random,,0,100,79.20793643629641,,True,0.7920793643629641,100
93,python-random,,0,100,42.215996679968406,,True,0.42215996679968404,100
94,python-random,,0,100,6.352770615195713,,True,0.06352770615195713,100
95,python-random,,0,100,38.16192865065368,,True,0.38161928650653676,100
96,python-random,,0,100,99.61213802400968,,True,0.9961213802400968,100
97,python-random,,0,100,52.911434509913704,,True,0.529114345099137,100
98,python-random,,0,100,97.10783776136182,,True,0.9710783776136183,100
99,python-random,,0,100,86.07797022344981,,True,0.8607797022344981,100
100,python-random,,0,100,1.1481021942819636,,True,0.011481021942819636,100
101,python-random,,0,100,72.07218193601946,,True,0.7207218193601946,100
102,python-random,,0,100,68.17103690265748,,True,0.6817103690265748,100
103,python-random,,0,100,53.69703304087952,,True,0.5369703304087952,100
104,python-random,,0,100,26.682518995254277,,True,0.2668251899525428,100
105,python-random,,0,100,64.0961798579808,,True,0.640961798579808,100
106,python-random,,0,100,11.155217359587644,,True,0.11155217359587644,100
107,python-random,,0,100,43.4765250669105,,True,0.434765250669105,100
108,python-random,,0,100,45.37237063292064,,True,0.45372370632920644,100
109,python-random,,0,100,95.38159275210802,,True,0.9538159275210802,100
110,python-random,,0,100,87.58529403781941,,True,0.8758529403781941,100
111,python-random,,0,100,26.338905075109075,,True,0.26338905075109076,100
112,python-random,,0,100,50.058611305029835,,True,0.5005861130502983,100
113,python-random,,0,100,17.865188053013135,,True,0.17865188053013134,100
114,python-random,,0,100,91.26278393448204,,True,0.9126278393448204,100
115,python-random,,0,100,87.05185698367669,,True,0.8705185698367669,100
116,python-random,,0,100,29.84447914486329,,True,0.2984447914486329,100
117,python-random,,0,100,63.89494948660052,,True,0.6389494948660052,100
118,python-random,,0,100,60.897021143817234,,True,0.6089702114381723,100
119,python-random,,0,100,15.28392685496348,,True,0.1528392685496348,100
120,python-random,,0,100,76.25108000751513,,True,0.7625108000751513,100
121,python-random,,0,100,53.937903011962575,,True,0.5393790301196257,100
122,python-random,,0,100,77.86264786305583,,True,0.7786264786305582,100
123,python-random,,0,100,53.035367219517745,,True,0.5303536721951775,100
124,python-random,,0,100,0.05718961279435053,,True,0.0005718961279435053,100
125,python-random,,0,100,32.41560570046731,,True,0.3241560570046731,100
126,python-random,,0,100,1.9476742385832302,,True,0.019476742385832302,100
127,python-random,,0,100,92.9098616264617,,True,0.9290986162646171,100
128,python-random,,0,100,87.87218778231842,,True,0.8787218778231842,100
129,python-random,,0,100,83.16655293611794,,True,0.8316655293611794,100
130,python-random,,0,100,30.751412540266145,,True,0.30751412540266143,100
131,python-random,,0,100,5.792516649418755,,True,0.05792516649418755,100
132,python-random,,0,100,87.80095992040405,,True,0.8780095992040405,100
133,python-random,,0,100,94.69494452979941,,True,0.9469494452979942,100
134,python-random,,0,100,8.565345206787878,,True,0.08565345206787878,100
135,python-random,,0,100,48.59904633166138,,True,0.4859904633166138,100
136,python-random,,0,100,6.921251846838361,,True,0.06921251846838361,100
137,python-random,,0,100,76.06021652572316,,True,0.7606021652572317,100
138,python-random,,0,100,76.58344293069878,,True,0.7658344293069878,100
139,python-random,,0,100,12.83914644997628,,True,0.1283914644997628,100
140,python-random,,0,100,47.52823780987313,,True,0.4752823780987313,100
141,python-random,,0,100,54.98035934949439,,True,0.5498035934949439,100
142,python-random,,0,100,26.50566289400591,,True,0.2650566289400591,100
143,python-random,,0,100,87.24330410852575,,True,0.8724330410852574,100
144,python-random,,0,100,42.31379402008869,,True,0.4231379402008869,100
145,python-random,,0,100,21.179820544208205,,True,0.21179820544208205,100
146,python-random,,0,100,53.92960887794583,,True,0.5392960887794583,100
147,python-random,,0,100,72.99310690899762,,True,0.7299310690899762,100
148,python-random,,0,100,20.11510633896959,,True,0.2011510633896959,100
149,python-random,,0,100,31.171629130089496,,True,0.31171629130089495,100
150,python-random,,0,100,99.51493566608947,,True,0.9951493566608947,100
151,python-random,,0,100,64.98780576394535,,True,0.6498780576394535,100
152,python-random,,0,100,43.8100083914504,,True,0.438100083914504,100
153,python-random,,0,100,51.75758410355906,,True,0.5175758410355906,100
154,python-random,,0,100,12.100419586826572,,True,0.12100419586826572,100
155,python-random,,0,100,22.469733703155736,,True,0.22469733703155736,100
156,python-random,,0,100,33.808556214745536,,True,0.3380855621474554,100
157,python-random,,0,100,58.83087184572333,,True,0.5883087184572333,100
158,python-random,,0,100,23.0114732596577,,True,0.230114732596577,100
159,python-random,,0,100,22.021738445155947,,True,0.22021738445155947,100
160,python-random,,0,100,7.099308600903253,,True,0.07099308600903254,100
161,python-random,,0,100,63.11029572700989,,True,0.6311029572700989,100
162,python-random,,0,100,22.894178381115438,,True,0.22894178381115438,100
163,python-random,,0,100,90.5420013006128,,True,0.905420013006128,100
164,python-random,,0,100,85.96354002537466,,True,0.8596354002537465,100
165,python-random,,0,100,7.085734988865344,,True,0.07085734988865344,100
166,python-random,,0,100,23.80046343689952,,True,0.2380046343689952,100
167,python-random,,0,100,66.89777782962805,,True,0.6689777782962806,100
168,python-random,,0,100,21.42368073704386,,True,0.2142368073704386,100
169,python-random,,0,100,13.2311848725025,,True,0.132311848725025,100
170,python-random,,0,100,93.5514240580671,,True,0.935514240580671,100
171,python-random,,0,100,57.104309332528445,,True,0.5710430933252845,100
172,python-random,,0,100,47.26710263117941,,True,0.47267102631179414,100
173,python-random,,0,100,78.46194242907534,,True,0.7846194242907534,100
174,python-random,,0,100,80.74969977666434,,True,0.8074969977666434,100
175,python-random,,0,100,19.04099143618777,,True,0.1904099143618777,100
176,python-random,,0,100,9.693081422882333,,True,0.09693081422882333,100
177,python-random,,0,100,43.10511824063775,,True,0.4310511824063775,100
178,python-random,,0,100,42.35786230199208,,True,0.4235786230199208,100
179,python-random,,0,100,46.7024668036675,,True,0.467024668036675,100
180,python-random,,0,100,72.90758494598506,,True,0.7290758494598506,100
181,python-random,,0,100,67.33645472933016,,True,0.6733645472933015,100
182,python-random,,0,100,98.41652113659661,,True,0.9841652113659661,100
183,python-random,,0,100,9.841787115195888,,True,0.09841787115195888,100
184,python-random,,0,100,40.26212821022688,,True,0.4026212821022688,100
185,python-random,,0,100,33.93026053949632,,True,0.33930260539496315,100
186,python-random,,0,100,86.16725363527911,,True,0.8616725363527911,100
187,python-random,,0,100,24.865633392028563,,True,0.24865633392028563,100
188,python-random,,0,100,19.02089084408115,,True,0.1902089084408115,100
189,python-random,,0,100,44.86135478331319,,True,0.4486135478331319,100
190,python-random,,0,100,42.18816398344042,,True,0.4218816398344042,100
191,python-random,,0,100,27.85451446669405,,True,0.27854514466694047,100
192,python-random,,0,100,24.98064478821005,,True,0.2498064478821005,100
193,python-random,,0,100,92.32655992760128,,True,0.9232655992760128,100
194,python-random,,0,100,44.313074505345696,,True,0.44313074505345695,100
195,python-random,,0,100,86.13491047618305,,True,0.8613491047618305,100
196,python-random,,0,100,55.0325312449848,,True,0.5503253124498481,100
197,python-random,,0,100,5.058832952488124,,True,0.05058832952488124,100
198,python-random,,0,100,99.92824684127267,,True,0.9992824684127267,100
199,python-random,,0,100,83.60275850799519,,True,0.8360275850799519,100
0,python-numpy,,0,100,37.454011884736246,,True,0.3745401188473625,100
1,python-numpy,,0,100,95.07143064099162,,True,0.9507143064099162,100
2,python-numpy,,0,100,73.1993941811405,,True,0.7319939418114051,100
3,python-numpy,,0,100,59.86584841970366,,True,0.5986584841970366,100
4,python-numpy,,0,100,15.601864044243651,,True,0.15601864044243652,100
5,python-numpy,,0,100,15.599452033620265,,True,0.15599452033620265,100
6,python-numpy,,0,100,5.8083612168199465,,True,0.05808361216819947,100
7,python-numpy,,0,100,86.61761457749351,,True,0.8661761457749351,100
8,python-numpy,,0,100,60.11150117432088,,True,0.6011150117432088,100
9,python-numpy,,0,100,70.80725777960456,,True,0.7080725777960456,100
10,python-numpy,,0,100,2.0584494295802447,,True,0.020584494295802447,100
11,python-numpy,,0,100,96.99098521619943,,True,0.9699098521619943,100
12,python-numpy,,0,100,83.24426408004217,,True,0.8324426408004217,100
13,python-numpy,,0,100,21.233911067827616,,True,0.21233911067827616,100
14,python-numpy,,0,100,18.182496720710063,,True,0.18182496720710062,100
15,python-numpy,,0,100,18.34045098534338,,True,0.18340450985343382,100
16,python-numpy,,0,100,30.42422429595377,,True,0.3042422429595377,100
17,python-numpy,,0,100,52.475643163223786,,True,0.5247564316322378,100
18,python-numpy,,0,100,43.194501864211574,,True,0.43194501864211576,100
19,python-numpy,,0,100,29.122914019804192,,True,0.2912291401980419,100
20,python-numpy,,0,100,61.18528947223795,,True,0.6118528947223795,100
21,python-numpy,,0,100,13.949386065204184,,True,0.13949386065204183,100
22,python-numpy,,0,100,29.214464853521815,,True,0.29214464853521815,100
23,python-numpy,,0,100,36.63618432936917,,True,0.3663618432936917,100
24,python-numpy,,0,100,45.606998421703594,,True,0.45606998421703593,100
25,python-numpy,,0,100,78.51759613930136,,True,0.7851759613930136,100
26,python-numpy,,0,100,19.967378215835975,,True,0.19967378215835974,100
27,python-numpy,,0,100,51.42344384136116,,True,0.5142344384136116,100
28,python-numpy,,0,100,59.24145688620425,,True,0.5924145688620425,100
29,python-numpy,,0,100,4.645041271999773,,True,0.04645041271999773,100
30,python-numpy,,0,100,60.75448519014384,,True,0.6075448519014384,100
31,python-numpy,,0,100,17.052412368729154,,True,0.17052412368729153,100
32,python-numpy,,0,100,6.505159298527952,,True,0.06505159298527952,100
33,python-numpy,,0,100,94.88855372533332,,True,0.9488855372533332,100
34,python-numpy,,0,100,96.56320330745594,,True,0.9656320330745594,100
35,python-numpy,,0,100,80.83973481164611,,True,0.8083973481164611,100
36,python-numpy,,0,100,30.46137691733707,,True,0.3046137691733707,100
37,python-numpy,,0,100,9.767211400638388,,True,0.09767211400638388,100
38,python-numpy,,0,100,68.42330265121569,,True,0.6842330265121569,100
39,python-numpy,,0,100,44.01524937396013,,True,0.4401524937396013,100
40,python-numpy,,0,100,12.203823484477883,,True,0.12203823484477884,100
41,python-numpy,,0,100,49.51769101112702,,True,0.4951769101112702,100
42,python-numpy,,0,100,3.4388521115218396,,True,0.034388521115218396,100
43,python-numpy,,0,100,90.9320402078782,,True,0.9093204020787821,100
44,python-numpy,,0,100,25.87799816000169,,True,0.2587799816000169,100
45,python-numpy,,0,100,66.2522284353982,,True,0.662522284353982,100
46,python-numpy,,0,100,31.171107608941096,,True,0.31171107608941095,100
47,python-numpy,,0,100,52.00680211778108,,True,0.5200680211778108,100
48,python-numpy,,0,100,54.67102793432797,,True,0.5467102793432796,100
49,python-numpy,,0,100,18.485445552552704,,True,0.18485445552552704,100
50,python-numpy,,0,100,96.95846277645586,,True,0.9695846277645586,100
51,python-numpy,,0,100,77.51328233611146,,True,0.7751328233611146,100
52,python-numpy,,0,100,93.9498941564189,,True,0.9394989415641891,100
53,python-numpy,,0,100,89.48273504276489,,True,0.8948273504276488,100
54,python-numpy,,0,100,59.78999788110851,,True,0.5978999788110851,100
55,python-numpy,,0,100,92.18742350231169,,True,0.9218742350231168,100
56,python-numpy,,0,100,8.84925020519195,,True,0.0884925020519195,100
57,python-numpy,,0,100,19.59828624191452,,True,0.1959828624191452,100
58,python-numpy,,0,100,4.522728891053807,,True,0.045227288910538066,100
59,python-numpy,,0,100,32.53303307632643,,True,0.32533033076326434,100
60,python-numpy,,0,100,38.8677289689482,,True,0.388677289689482,100
61,python-numpy,,0,100,27.134903177389592,,True,0.2713490317738959,100
62,python-numpy,,0,100,82.87375091519293,,True,0.8287375091519293,100
63,python-numpy,,0,100,35.67533266935893,,True,0.3567533266935893,100
64,python-numpy,,0,100,28.093450968738075,,True,0.28093450968738076,100
65,python-numpy,,0,100,54.26960831582485,,True,0.5426960831582485,100
66,python-numpy,,0,100,14.092422497476264,,True,0.14092422497476265,100
67,python-numpy,,0,100,80.21969807540397,,True,0.8021969807540397,100
68,python-numpy,,0,100,7.455064367977082,,True,0.07455064367977082,100
69,python-numpy,,0,100,98.68869366005173,,True,0.9868869366005173,100
70,python-numpy,,0,100,77.22447692966574,,True,0.7722447692966574,100
71,python-numpy,,0,100,19.87156815341724,,True,0.1987156815341724,100
72,python-numpy,,0,100,0.5522117123602399,,True,0.005522117123602399,100
73,python-numpy,,0,100,81.54614284548342,,True,0.8154614284548342,100
74,python-numpy,,0,100,70.68573438476172,,True,0.7068573438476171,100
75,python-numpy,,0,100,72.90071680409874,,True,0.7290071680409873,100
76,python-numpy,,0,100,77.12703466859458,,True,0.7712703466859457,100
77,python-numpy,,0,100,7.4044651734090365,,True,0.07404465173409036,100
78,python-numpy,,0,100,35.84657285442726,,True,0.35846572854427255,100
79,python-numpy,,0,100,11.586905952512971,,True,0.11586905952512971,100
80,python-numpy,,0,100,86.31034258755935,,True,0.8631034258755935,100
81,python-numpy,,0,100,62.329812682755794,,True,0.6232981268275579,100
82,python-numpy,,0,100,33.08980248526492,,True,0.3308980248526492,100
83,python-numpy,,0,100,6.355835028602364,,True,0.06355835028602363,100
84,python-numpy,,0,100,31.09823217156622,,True,0.3109823217156622,100
85,python-numpy,,0,100,32.518332202674706,,True,0.32518332202674705,100
86,python-numpy,,0,100,72.96061783380641,,True,0.7296061783380641,100
87,python-numpy,,0,100,63.75574713552131,,True,0.6375574713552131,100
88,python-numpy,,0,100,88.72127425763266,,True,0.8872127425763265,100
89,python-numpy,,0,100,47.22149251619493,,True,0.4722149251619493,100
90,python-numpy,,0,100,11.959424593830171,,True,0.11959424593830172,100
91,python-numpy,,0,100,71.3244787222995,,True,0.713244787222995,100
92,python-numpy,,0,100,76.07850486168974,,True,0.7607850486168973,100
93,python-numpy,,0,100,56.127719756949624,,True,0.5612771975694962,100
94,python-numpy,,0,100,77.0967179954561,,True,0.770967179954561,100
95,python-numpy,,0,100,49.379559636439076,,True,0.49379559636439074,100
96,python-numpy,,0,100,52.27328293819941,,True,0.5227328293819941,100
97,python-numpy,,0,100,42.75410183585496,,True,0.42754101835854963,100
98,python-numpy,,0,100,2.541912674409519,,True,0.02541912674409519,100
99,python-numpy,,0,100,10.789142699330444,,True,0.10789142699330444,100
100,python-numpy,,0,100,3.142918568673425,,True,0.03142918568673425,100
101,python-numpy,,0,100,63.64104112637804,,True,0.6364104112637804,100
102,python-numpy,,0,100,31.435598107632668,,True,0.3143559810763267,100
103,python-numpy,,0,100,50.85706911647028,,True,0.5085706911647028,100
104,python-numpy,,0,100,90.7566473926093,,True,0.9075664739260929,100
105,python-numpy,,0,100,24.929222914887493,,True,0.24929222914887494,100
106,python-numpy,,0,100,41.038292303562976,,True,0.41038292303562973,100
107,python-numpy,,0,100,75.55511385430486,,True,0.7555511385430487,100
108,python-numpy,,0,100,22.879816549162246,,True,0.22879816549162246,100
109,python-numpy,,0,100,7.697990982879299,,True,0.07697990982879299,100
110,python-numpy,,0,100,28.9751452913768,,True,0.289751452913768,100
111,python-numpy,,0,100,16.122128725400444,,True,0.16122128725400445,100
112,python-numpy,,0,100,92.96976523425731,,True,0.9296976523425731,100
113,python-numpy,,0,100,80.8120379564417,,True,0.808120379564417,100
114,python-numpy,,0,100,63.34037565104234,,True,0.6334037565104235,100
115,python-numpy,,0,100,87.14605901877177,,True,0.8714605901877177,100
116,python-numpy,,0,100,80.36720768991145,,True,0.8036720768991146,100
117,python-numpy,,0,100,18.657005888603585,,True,0.18657005888603584,100
118,python-numpy,,0,100,89.25589984899777,,True,0.8925589984899777,100
119,python-numpy,,0,100,53.93422419156507,,True,0.5393422419156507,100
120,python-numpy,,0,100,80.74401551640625,,True,0.8074401551640625,100
121,python-numpy,,0,100,89.60912999234932,,True,0.8960912999234932,100
122,python-numpy,,0,100,31.800347497186387,,True,0.3180034749718639,100
123,python-numpy,,0,100,11.005192452767677,,True,0.11005192452767677,100
124,python-numpy,,0,100,22.793516254194166,,True,0.22793516254194165,100
125,python-numpy,,0,100,42.71077886262563,,True,0.4271077886262563,100
126,python-numpy,,0,100,81.80147659224932,,True,0.8180147659224931,100
127,python-numpy,,0,100,86.07305832563435,,True,0.8607305832563434,100
128,python-numpy,,0,100,0.6952130531190703,,True,0.006952130531190703,100
129,python-numpy,,0,100,51.07473025775657,,True,0.5107473025775657,100
130,python-numpy,,0,100,41.7411003148779,,True,0.417411003148779,100
131,python-numpy,,0,100,22.210781047073024,,True,0.22210781047073025,100
132,python-numpy,,0,100,11.98653673336828,,True,0.1198653673336828,100
133,python-numpy,,0,100,33.7615171403628,,True,0.33761517140362796,100
134,python-numpy,,0,100,94.29097039125192,,True,0.9429097039125192,100
135,python-numpy,,0,100,32.320293202075526,,True,0.32320293202075523,100
136,python-numpy,,0,100,51.87906217433661,,True,0.5187906217433661,100
137,python-numpy,,0,100,70.30189588951778,,True,0.7030189588951778,100
138,python-numpy,,0,100,36.3629602379294,,True,0.363629602379294,100
139,python-numpy,,0,100,97.17820827209607,,True,0.9717820827209607,100
140,python-numpy,,0,100,96.24472949421113,,True,0.9624472949421112,100
141,python-numpy,,0,100,25.178229582536417,,True,0.25178229582536416,100
142,python-numpy,,0,100,49.72485058923854,,True,0.49724850589238545,100
143,python-numpy,,0,100,30.087830981676966,,True,0.30087830981676966,100
144,python-numpy,,0,100,28.484049437746762,,True,0.2848404943774676,100
145,python-numpy,,0,100,3.6886947354532795,,True,0.036886947354532795,100
146,python-numpy,,0,100,60.956433397989684,,True,0.6095643339798968,100
147,python-numpy,,0,100,50.26790232288615,,True,0.5026790232288615,100
148,python-numpy,,0,100,5.147875124998935,,True,0.051478751249989345,100
149,python-numpy,,0,100,27.864646423661142,,True,0.27864646423661144,100
150,python-numpy,,0,100,90.82658859666537,,True,0.9082658859666537,100
151,python-numpy,,0,100,23.95618906669724,,True,0.23956189066697242,100
152,python-numpy,,0,100,14.48948720912231,,True,0.1448948720912231,100
153,python-numpy,,0,100,48.9452760277563,,True,0.489452760277563,100
154,python-numpy,,0,100,98.56504541106007,,True,0.9856504541106007,100
155,python-numpy,,0,100,24.20552715115004,,True,0.2420552715115004,100
156,python-numpy,,0,100,67.21355474058785,,True,0.6721355474058786,100
157,python-numpy,,0,100,76.16196153287176,,True,0.7616196153287176,100
158,python-numpy,,0,100,23.763754399239968,,True,0.23763754399239967,100
159,python-numpy,,0,100,72.82163486118596,,True,0.7282163486118596,100
160,python-numpy,,0,100,36.77831327192532,,True,0.3677831327192532,100
161,python-numpy,,0,100,63.23058305935795,,True,0.6323058305935795,100
162,python-numpy,,0,100,63.35297107608947,,True,0.6335297107608947,100
163,python-numpy,,0,100,53.57746840747585,,True,0.5357746840747585,100
164,python-numpy,,0,100,9.02897700544083,,True,0.09028977005440829,100
165,python-numpy,,0,100,83.5302495589238,,True,0.835302495589238,100
166,python-numpy,,0,100,32.07800649717358,,True,0.32078006497173583,100
167,python-numpy,,0,100,18.651851039985424,,True,0.18651851039985423,100
168,python-numpy,,0,100,4.077514155476392,,True,0.040775141554763916,100
169,python-numpy,,0,100,59.08929431882418,,True,0.5908929431882418,100
170,python-numpy,,0,100,67.75643618422824,,True,0.6775643618422823,100
171,python-numpy,,0,100,1.6587828927856152,,True,0.016587828927856152,100
172,python-numpy,,0,100,51.2093058299281,,True,0.512093058299281,100
173,python-numpy,,0,100,22.649577519793795,,True,0.22649577519793795,100
174,python-numpy,,0,100,64.51727904094498,,True,0.6451727904094499,100
175,python-numpy,,0,100,17.436642900499145,,True,0.17436642900499144,100
176,python-numpy,,0,100,69.09377381024659,,True,0.6909377381024658,100
177,python-numpy,,0,100,38.67353463005374,,True,0.38673534630053735,100
178,python-numpy,,0,100,93.67299887367345,,True,0.9367299887367345,100
179,python-numpy,,0,100,13.752094414599325,,True,0.13752094414599325,100
180,python-numpy,,0,100,34.10663510502585,,True,0.3410663510502585,100
181,python-numpy,,0,100,11.347352124058908,,True,0.11347352124058908,100
182,python-numpy,,0,100,92.46936182785628,,True,0.9246936182785628,100
183,python-numpy,,0,100,87.7339353380981,,True,0.877339353380981,100
184,python-numpy,,0,100,25.79416277151556,,True,0.2579416277151556,100
185,python-numpy,,0,100,65.99840460341791,,True,0.6599840460341792,100
186,python-numpy,,0,100,81.72222002012158,,True,0.8172222002012158,100
187,python-numpy,,0,100,55.52008115994623,,True,0.5552008115994623,100
188,python-numpy,,0,100,52.965057835600646,,True,0.5296505783560065,100
189,python-numpy,,0,100,24.18522909004517,,True,0.24185229090045168,100
190,python-numpy,,0,100,9.310276780589922,,True,0.09310276780589921,100
191,python-numpy,,0,100,89.72157579533267,,True,0.8972157579533266,100
192,python-numpy,,0,100,90.04180571633304,,True,0.9004180571633305,100
193,python-numpy,,0,100,63.31014572732679,,True,0.6331014572732679,100
194,python-numpy,,0,100,33.90297910487007,,True,0.3390297910487007,100
195,python-numpy,,0,100,34.92095746126609,,True,0.3492095746126609,100
196,python-numpy,,0,100,72.59556788702393,,True,0.7259556788702394,100
197,python-numpy,,0,100,89.71102599525771,,True,0.8971102599525771,100
198,python-numpy,,0,100,88.70864242651173,,True,0.8870864242651173,100
199,python-numpy,,0,100,77.98755458576238,,True,0.7798755458576239,100
0,python-random,,0,10,9.689962572847513,,True,0.9689962572847513,10
1,python-random,,0,10,9.263669830081277,,True,0.9263669830081277,10
2,python-random,,0,10,8.486957344143054,,True,0.8486957344143053,10
3,python-random,,0,10,1.6631111060391401,,True,0.16631111060391401,10
4,python-random,,0,10,4.856411254507185,,True,0.48564112545071847,10
5,python-random,,0,10,2.1374729919918165,,True,0.21374729919918165,10
6,python-random,,0,10,4.010402925494526,,True,0.4010402925494526,10
7,python-random,,0,10,0.5863539997217893,,True,0.058635399972178925,10
